,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
10,4.0,13.0,0.0,15.0,7.0,3.0,1.06,0.9718,0.9725924689668001,0.5,3.0,3.3705,0.26,3,1.0,0.464935064935065,2.4692761564784393,10.0,10.28179871742494,1,1.7300713631486127,2.4,1.6000000000000003,0.8000000000000002,15.800000000000002,6.400000000000001,2.2,8.6,0.5597407770830356,0.7495,0.7234,0.6854,0.464935064935065,0.7753436181944271,2.9791,2.531215904967346,2.083331809934692,1,4,Paris SG,1.19,7.0,15.0,,,,1.2,6.75,14.5,37.0,20.0,2.0,2.83,1.4,1.21,2.06,1.79,6.61,12.48,3.0,1.44,1.26,2.14,2.0,7.6,15.0,29.0,-1.0,0.1474,0.1647,0.1942,0.14324530189515808,04/11/17,F1,0,5,0,A,-0.05548827007641488,,,,-5,-3.0,2.0,8.0,0.311,0.0,9.0,3.0,3.0,0.0,A,1.0,-1.0,0.3914,0.9171041988903852,-0.0,0.0,1.7195,-1.0,0,0.0,0.5350649350649351,0.3874785416264026,5.0,5.451943199092924,-10,0.90993275498587,1.2,-0.4000000000000001,1.6000000000000003,13.4,4.0,3.7999999999999994,9.2,1.0596857631386885,0.1031,0.1119,0.1204,0.5350649350649351,0.08141107991041485,1.0587,0.8974541286894848,0.7362082573789696,-2.0,0,7,Angers,1.2,6.0,13.0,1.22,6.0,13.0,1.1363636363636365,11.245454545454544,3.5545454545454547,1.4454545454545455,13.154545454545454,4.681818181818182,0.7674,0.6658,0.5352,0.3999999999999999,0.6690307328605202,1.25,1.26,6.82,12.0,6.65,13.5,-5,,,,,,,0.2326,0.3342,0.4648,-1.0,0.33096926713947994,1.22,7.0,13.0,1.2,6.5,13.0,12,0.028549126909075656,0.036689929999999996,0.044514585,0.05673465999999999,18,-1.9203999999999999,1.0596483,2.0575686,0.9979203,1.002079725265503,1.100690215227446,0.9017509370574709,-0.19893927816997514,2.1989392781699753,0.8661487,1.7822281,0.9160794,1.0839205980300903,1.4283132004885228,0.6599930374077371,0.1769282218701905,0.1630787407220724,0.62088436,0.17281999,0.20629568,0.09998978,0.2192937,0.6807165,0.0710997051433567,0.09314330058272591,0.05596994763134605,0.1564547346651992,0.18968063582603356,0.6538646369593478,0.07214388935213042
11,1.0,9.0,0.0,12.0,3.0,1.0,-1.0,0.3687,0.7876606573351178,-1.0,0.0,1.469,-1.0,0,0.0,0.5038961038961038,0.5577999602042847,5.0,6.347911316170641,-10,1.0668078550160487,1.2,-0.8000000000000002,2.0,11.800000000000002,4.0,5.400000000000001,12.4,1.1374838015757827,0.0938,0.1161,0.1431,0.5038961038961038,0.12385089871990447,0.8718000000000001,0.8898597166349966,0.9079194332699931,0,18,Guingamp,7.0,4.75,1.44,,,,7.5,5.0,1.4,36.0,18.0,-1.25,2.4,1.55,6.9,1.91,1.94,4.73,1.42,2.55,1.6,8.0,1.96,2.02,5.1,1.46,31.0,-1.0,0.1498,0.1695,0.1923,0.1862472640445712,04/11/17,F1,0,0,6,H,0.22211942612229307,,,,6,4.75,4.0,17.0,0.311,0.0,18.0,9.0,0.0,4.0,H,1.0,0.94,0.5972,1.0097800834574109,2.0,2.0,2.7869,0.41999999999999993,3,1.0,0.49610389610389616,2.2559527757511444,7.0,6.932202481190288,1,1.3463184221438937,3.0,2.2,0.8000000000000002,13.6,5.400000000000001,2.2,9.8,0.7266758605635699,0.7563,0.7144,0.6646,0.49610389610389616,0.6899018372355243,2.7292,2.461424541060034,2.1936490821200683,1.25,1,0,Monaco,7.5,4.3,1.4,7.0,4.5,1.44,1.1711711711711712,11.27927927927928,3.5855855855855854,1.4324324324324325,13.117117117117116,4.666666666666667,0.6974,0.6508,0.5992,0.55,0.6075949367088608,7.05,7.91,5.26,1.42,5.06,1.46,6,,,,,,,0.3026,0.3492,0.4008,-1.0,0.3924050632911393,8.0,5.0,1.4,7.0,4.5,1.44,12,0.05574995783181564,0.034103450000000014,0.047523284999999985,0.06648538500000002,18,1.8574,2.1840205,0.9032513,-1.2807692,0.0307692289352417,1.1050000172016448,0.8995398238720954,-0.20546019332954935,-1.0445398066704508,2.1770823,0.73635894,-1.4407234,0.19072341918945312,-0.2743490528485853,0.07255888563668712,0.1683026633712585,0.7591384509920543,0.10313282,0.10996576,0.7869014,0.7493603,0.19648382,0.05415586,0.031639538837672426,0.028023693809558492,0.03287655224492925,0.7651333961129012,0.1582507468611974,0.07661585578413799,0.030516155584636367
12,2.0,12.0,0.0,12.0,1.0,1.0,0.8200000000000001,0.7512,1.1808139903529282,1.0,0.0,0.9416,-1.0,1,1.0,0.5284974093264249,0.7547902567177818,4.0,3.3874937396401084,1,0.4891869138416536,0.3333333333333333,-1.0,1.3333333333333333,7.833333333333333,1.5,4.5,14.0,0.9838109206712112,0.0,0.0906,0.1513,0.5284974093264249,0.15580113652588595,0.0,0.20758738288846093,0.41517476577692186,0,12,Amiens,5.5,3.39,1.75,,,,5.5,3.2,1.8,36.0,18.0,-0.75,1.52,2.48,5.34,1.82,2.04,3.27,1.77,1.56,2.63,6.2,1.86,2.08,3.4,1.83,31.0,2.41,0.5388,0.4257,0.3555,0.2873868471401239,04/11/17,F1,1,1,1,D,0.34001625077597786,,,,0,-0.75,3.0,11.0,0.311,0.0,10.0,3.0,0.0,0.0,D,2.0,-1.0,1.2032,1.520830241128906,-1.5,-1.0,1.0586,-1.0,1,0.0,0.4715025906735752,1.9578228961420945,7.0,4.602749084476337,-10,0.6874698155476426,0.6666666666666666,0.16666666666666666,0.5,10.833333333333334,3.3333333333333335,2.8333333333333335,9.833333333333334,0.7311909187595763,0.4612,0.4837,0.4932,0.4715025906735752,0.5568120163339901,0.6184000000000001,0.8073971049448796,0.9963942098897591,0.75,0,3,Montpellier,4.4,3.4,1.8,5.0,3.25,1.8,1.1607142857142858,11.285714285714286,3.580357142857143,1.4732142857142858,13.160714285714286,4.705357142857143,0.025,0.0831,0.1693,-1.0,0.38,6.2,6.29,3.41,1.76,3.28,1.79,0,,,,,,,0.975,0.9169,0.8307,0.52,0.62,5.5,3.4,1.75,5.5,3.1,1.8,12,0.1671568078383407,0.10635272,0.12108702500000001,0.133068965,18,0.6184000000000001,1.6905867,0.6097424,-1.0808443,0.33084428310394287,1.100380707131871,0.899766367420107,-0.200614339711764,-0.549385660288236,1.2849948,0.668626,-0.61636883,-0.13363116979599,-0.11739084899342771,0.1863064021395381,0.2792156984759416,0.5344778993845203,0.11178787,0.2742796,0.61393255,0.5447023,0.2847651,0.1705326,0.16018835020433436,0.19470485027881423,0.16289097939408181,0.5643709136088761,0.27942012913866326,0.15620895725246056,0.17145788322680927
13,4.0,16.0,0.0,10.0,3.0,4.0,-1.0,0.581,1.510078589085062,-0.25,0.0,1.425,-1.0,0,0.0,0.5181347150259067,0.9193548387096773,8.0,5.297737520301577,-10,0.5886608521857438,1.0,-1.0,2.0,7.0,1.3333333333333333,6.5,15.666666666666666,1.3074099633033482,0.2117,0.1824,0.1573,0.5181347150259067,0.20737327188940088,0.4948,0.5404226848732094,0.586045369746419,0,16,Toulouse,4.33,3.1,2.0,,,,4.6,3.2,1.91,36.0,17.0,-0.5,1.44,2.69,4.41,1.86,2.0,3.04,1.99,1.5,2.95,5.1,1.9,2.04,3.25,2.1,31.0,-1.0,0.397,0.3303,0.2777,0.29723502304147464,04/11/17,F1,0,1,2,H,-0.2858976469141359,,,,1,0.5,9.0,20.0,0.311,0.0,11.0,6.0,0.0,1.0,H,2.0,1.0,0.9302,1.2241809421709262,-1.0,-1.0,1.0554,0.98,3,1.0,0.48186528497409326,1.7834101382488479,7.0,5.718108948491231,1,0.7209424219790211,0.8000000000000002,0.4000000000000001,0.4000000000000001,10.4,3.6,3.7999999999999994,11.199999999999998,0.8587628171449816,0.3913,0.4873,0.565,0.48186528497409326,0.49539170506912444,0.7853999999999999,1.0850281978182634,1.3846563956365272,0.5,1,15,Nantes,3.6,3.1,2.1,4.2,3.0,2.0,1.1592920353982301,11.29203539823009,3.5575221238938055,1.4690265486725664,13.132743362831858,4.6902654867256635,0.1384,0.2232,0.3154,1.69,0.34866828087167073,4.91,4.73,3.3,1.98,3.02,2.04,1,,,,,,,0.8616,0.7768,0.6846,-1.0,0.6513317191283292,4.6,3.1,2.0,4.5,3.0,2.0,12,0.14881660260358046,0.20766629,0.14806552499999995,0.10698414500000003,18,0.29059999999999986,1.3706841,1.0049765,-0.36570764,-0.1342923641204834,1.1002537995472104,0.900115918653911,-0.2001378808932993,-0.2998621191067007,1.2046744,0.7365428,-0.46813154,-0.03186845779418945,-0.15534098034045785,0.236337591493544,0.29064061094106863,0.4730217975653872,0.24412206,0.23632282,0.5195551,0.48744637,0.2996328,0.21292081,0.16678074149709254,0.14521145179370087,0.15402325599412237,0.49334108572130947,0.27553207294405047,0.23112682146642505,0.15506143610169473
14,1.0,8.0,1.0,10.0,2.0,1.0,-1.0,0.0,1.4372838681665052,0.0,0.0,1.5448,-1.0,0,0.0,0.5078125,1.4163680935319631,6.0,4.174540696441545,-10,0.7106096606291007,0.6666666666666666,-1.3333333333333333,2.0,10.166666666666666,2.1666666666666665,6.333333333333333,13.833333333333334,1.2399848731735492,0.3456,0.3315,0.3126,0.5078125,0.3773335847633415,1.3738,1.16291658167696,0.9520331633539203,0,19,Strasbourg,2.62,3.29,2.75,,,,2.7,3.2,2.75,36.0,19.0,0.0,1.8,1.98,2.63,1.89,1.95,3.24,2.71,1.88,2.08,2.75,1.94,2.01,3.4,2.9,35.0,-1.0,0.2482,0.2718,0.3038,0.2843673392419386,04/11/17,F1,0,0,3,H,-0.22731920607175393,,,,3,3.0,4.0,18.0,0.311,0.0,13.0,6.0,0.0,0.0,D,3.0,0.95,0.171,1.2099646620947513,-0.25,-1.0,1.1984,1.9,3,1.0,0.4921875,1.2992645672260987,4.0,3.3058816718456887,1,0.595749335025779,0.5,-1.0,1.5,9.5,3.0,4.166666666666667,11.833333333333334,1.1570493687523236,0.4062,0.3967,0.3835,0.4921875,0.33829907599472003,1.5093999999999999,1.2990201205732808,1.0886402411465614,-0.0,1,6,Troyes,2.4,3.15,2.9,2.6,3.25,2.7,1.1578947368421053,11.280701754385966,3.5526315789473686,1.4736842105263157,13.114035087719296,4.701754385964913,0.5501,0.4464,0.3343,0.98,0.4761904761904762,2.71,2.6,3.45,2.9,3.4,2.76,3,,,,,,,0.4499,0.5536,0.6657,-1.0,0.5238095238095238,2.7,3.3,2.75,2.7,3.1,2.7,12,0.29011437350989755,0.2360189,0.23693156999999995,0.23892677000000004,18,0.13559999999999994,1.2694345,1.0183253,-0.25110912,0.25110912322998047,1.1000651244833606,0.9006053471358801,-0.19945977734748044,0.19945977734748044,1.166196,1.1380639,-0.028132081,0.028132081031799316,0.1595669938697534,0.3162450053086088,0.3115554304848282,0.3721995642065628,0.39811033,0.23179998,0.37008968,0.36627957,0.29562536,0.33809513,0.24707214528253596,0.27763942904908634,0.2579549280927229,0.36952293880381926,0.2796602547807882,0.3508168213165537,0.2602868781790338
15,6.0,9.0,0.0,11.0,3.0,0.0,-1.0,0.794,1.2248291685452866,0.25,1.0,1.0758,-1.0,0,0.0,0.47532467532467537,0.6376732930773231,6.0,4.898642320158101,-10,0.6208858005733006,0.6,-0.20000000000000004,0.8000000000000002,9.0,1.8,3.6,11.4,0.7469533115773012,0.1615,0.1821,0.2056,0.47532467532467537,0.1370965918085804,0.7717,0.7075790845557051,0.6434581691114102,0,14,Caen,7.0,4.0,1.53,,,,7.25,4.4,1.45,36.0,19.0,-1.0,2.07,1.73,6.76,2.02,1.83,4.22,1.48,2.19,1.79,7.8,2.1,1.89,4.6,1.53,33.0,-1.0,0.232,0.2683,0.3137,0.22638351765158196,05/11/17,F1,0,0,5,H,0.36099604859285983,,,,5,4.0,13.0,5.0,0.311,0.0,28.0,11.0,0.0,1.0,H,0.0,0.8300000000000001,0.3041,1.5858252171381464,0.75,1.0,2.232,0.54,3,1.0,0.5246753246753246,2.1359431892710945,8.0,5.0446921347594476,1,1.0384204711532665,1.8,0.6,1.2,14.6,4.0,2.6,11.0,0.9028851294476294,0.6065,0.5496,0.4807,0.5246753246753246,0.6365198905398376,1.749,1.451180109848385,1.1533602196967698,1.0,1,9,Marseille,6.3,3.9,1.5,6.5,4.2,1.5,1.1478260869565218,11.269565217391305,3.5391304347826087,1.4869565217391305,13.11304347826087,4.71304347826087,0.4615,0.3662,0.2685,0.73,0.5447368421052632,7.66,7.15,4.33,1.54,4.42,1.5,5,,,,,,,0.5385,0.6338,0.7315,-1.0,0.4552631578947368,7.0,4.33,1.5,7.0,4.0,1.5,12,0.07545663272935008,0.09046224999999997,0.11801028500000002,0.15597192499999998,18,0.9773000000000001,1.8225294,0.92029864,-0.9022308,-0.09776920080184937,1.1023566507605402,0.8999891828693438,-0.20236746789119642,-0.7976325321088036,1.8979069,0.7768909,-1.121016,0.12101602554321289,-0.25812856912248,0.12644053772375122,0.23719858649592987,0.6363608757803189,0.1302672,0.23721626,0.63251656,0.673668,0.23907053,0.087261364,0.07411031112156403,0.07600680644465507,0.05705355763897302,0.6475151552143807,0.23782846173717376,0.11465636814728423,0.06869582598864697
16,0.0,19.0,0.0,14.0,7.0,2.0,1.0499999999999998,0.2578,0.19908459378057758,-0.75,-1.0,0.8497,1.4900000000000002,3,1.0,0.4689119170984456,1.4700848919403386,1.0,5.02299038318433,1,0.6961569574484088,0.25,-1.25,1.5,10.5,2.75,5.25,15.5,1.0990986182033948,0.2797,0.3384,0.3845,0.4689119170984456,0.39364832414516177,0.7372,1.0273333407629883,1.3174666815259766,1,8,Lille,2.29,3.2,3.29,,,,2.35,3.25,3.2,36.0,18.0,0.25,1.7,2.12,2.36,2.05,1.81,3.19,3.1,1.76,2.2,2.47,2.09,1.84,3.3,3.29,33.0,-1.0,0.346,0.2994,0.2662,0.2891399195048534,05/11/17,F1,0,3,0,A,-0.19908459378057758,,,,-3,-2.75,9.0,13.0,0.311,0.0,19.0,5.0,1.0,0.0,A,3.0,-1.0,0.1125,0.0,-0.0,-2.0,0.8513,-1.0,0,0.0,0.5310880829015544,1.240775188554808,0.0,3.1219562220673405,-10,0.7451710645960052,0.6,-1.8,2.4,10.6,4.4,6.0,15.0,1.6630929821852996,0.3743,0.3622,0.3493,0.5310880829015544,0.31721175634998483,0.9044999999999999,1.0735728525275061,1.2426457050550124,-0.25,0,2,Metz,2.4,3.15,2.9,2.35,3.1,3.1,1.1379310344827587,11.267241379310343,3.534482758620689,1.5172413793103445,13.241379310344827,4.767241379310345,0.2275,0.3506,0.4715,1.12,0.4450261780104712,2.47,2.49,3.39,3.09,3.27,3.18,-3,,,,,,,0.7725,0.6494,0.5285,-1.0,0.5549738219895288,2.45,3.25,3.13,2.4,3.2,3.0,12,0.23414282658930644,0.32946629,0.2844517,0.25042537,18,0.1672999999999999,1.0536723,1.2815908,0.2279185,0.022081494331359863,1.1005529093262805,0.9007312969152957,-0.19982161241098473,0.44982161241098473,1.1252863,1.1164352,-0.008851171,0.25885117053985596,0.24358475909406685,0.40488948264608937,0.3105878064133222,0.28452271094058845,0.4678578,0.3008961,0.2312461,0.3171002,0.28914595,0.39375386,0.2175548504531104,0.16832504337219167,0.23404346079556948,0.27762300229779513,0.30020995368882997,0.4221670489804286,0.20548272821454128
17,4.0,9.0,0.0,13.0,4.0,1.0,-0.5,0.1177,1.5569081487853964,1.0,1.0,1.6955,-1.0,0,0.25,0.5103626943005183,0.9353374929098128,7.0,4.496090540383495,-10,1.1339932777472193,1.6000000000000003,-0.6,2.2,10.4,4.2,5.2,15.800000000000002,1.220299826262836,0.3375,0.3,0.2672,0.5103626943005183,0.22007941009642654,1.5173,1.597999707173144,1.6786994143462879,0,17,Dijon,5.25,3.6,1.72,,,,4.75,3.75,1.75,36.0,17.0,-0.75,1.97,1.82,4.74,1.89,1.97,3.66,1.74,2.06,1.88,5.25,1.93,2.01,3.9,1.8,34.0,-1.0,0.2311,0.2132,0.1975,0.2750992626205332,05/11/17,F1,0,0,1,H,-1.5569081487853964,,,,1,0.25,6.0,14.0,0.311,1.0,11.0,4.0,0.0,1.0,H,1.0,0.485,0.1782,0.0,-0.5,-3.0,1.5467,0.94,3,0.75,0.4896373056994819,1.789563244469654,0.0,5.0163852810264515,1,1.307023979028958,2.0,0.3333333333333333,1.6666666666666667,15.5,6.833333333333333,4.5,13.5,1.2829642417784168,0.4314,0.4868,0.5353,0.4896373056994819,0.5048213272830403,1.74,2.069628887510043,2.399257775020086,0.75,1,10,Nice,4.4,3.4,1.8,4.6,3.6,1.75,1.1538461538461537,11.290598290598291,3.5641025641025643,1.5042735042735043,13.290598290598291,4.769230769230769,0.6319,0.709,0.7731,-1.0,0.5197889182058046,5.09,4.45,3.56,1.94,3.83,1.76,1,,,,,,,0.3681,0.291,0.2269,0.97,0.4802110817941952,4.8,3.8,1.75,5.0,3.6,1.73,12,0.14681843233106048,0.218606105,0.17668711999999998,0.143670965,18,0.2226999999999999,1.2969207,0.98234963,-0.31457102,-0.4354289770126343,1.1014473597486079,0.9003500563920337,-0.20109730335657416,-0.5489026966434258,1.6187092,0.9216829,-0.6970263,-0.05297368764877319,-0.34576845376827775,0.22663917881739393,0.29277485169477674,0.4805859694878293,0.18410227,0.24362412,0.5722736,0.46927673,0.31803823,0.21268494,0.16057812623396045,0.10842175384840447,0.1634510615969198,0.5073787692520364,0.28481239927314195,0.2078087967054455,0.14293009371128462
18,1.0,17.0,0.0,13.0,10.0,2.0,0.9299999999999999,0.4977,1.2385943481559756,0.0,2.0,2.6744,1.23,3,1.0,0.49870129870129865,1.6000416369046553,10.0,8.073668360337702,1,1.5873822919630185,2.0,0.8000000000000002,1.2,14.4,6.400000000000001,3.7999999999999994,12.199999999999998,0.8439310890225111,0.5163,0.4938,0.4695,0.49870129870129865,0.43969648132261785,1.9526999999999999,1.8003565431201318,1.648013086240264,1,1,Lyon,1.95,3.39,4.2,,,,1.91,3.5,4.1,35.0,18.0,0.5,2.11,1.7,1.93,1.93,1.92,3.56,3.83,2.19,1.75,1.98,1.99,1.97,3.79,4.2,29.0,-1.0,0.2208,0.2314,0.2431,0.2809521929368016,05/11/17,F1,0,5,0,A,-0.6184291887224993,,,,-5,-4.5,5.0,22.0,0.311,1.0,13.0,2.0,2.0,0.0,A,1.0,-1.0,0.7217,0.6201651594334763,0.25,0.0,1.5279,-1.0,0,0.0,0.5012987012987012,1.1190061701585432,4.0,6.449894740384995,-10,0.9778937883766697,1.6666666666666667,0.8333333333333334,0.8333333333333334,13.166666666666666,4.166666666666667,3.1666666666666665,11.833333333333334,0.9074597339976973,0.2628,0.2748,0.2875,0.5012987012987012,0.2793513257405805,1.3412,1.289556227329804,1.2379124546596079,-0.5,0,5,St Etienne,1.9,3.3,4.0,1.95,3.6,3.7,1.1440677966101696,11.305084745762711,3.5677966101694913,1.5,13.271186440677965,4.762711864406779,0.6393,0.5966,0.5508,0.7,0.5538057742782152,1.98,2.23,3.49,3.51,3.79,3.89,-5,,,,,,,0.3607,0.4034,0.4492,-1.0,0.44619422572178474,1.95,3.6,4.0,1.91,3.5,4.0,12,0.19598859811763775,0.1514664,0.16587673999999997,0.18209630499999999,18,-0.6114999999999999,1.0722597,0.84760666,-0.224653,0.7246530055999756,1.0993814305922294,0.902641744500171,-0.19673968609205839,0.6967396860920584,1.10007,1.3121269,0.21205688,0.28794312477111816,0.5697786054877173,0.4954882544267878,0.2681146948828569,0.23639705069035508,0.41936582,0.31459615,0.266038,0.31584802,0.2995562,0.38459587,0.15520783349821385,0.20395611516713297,0.23924116275552,0.2727610246577866,0.29408901232130896,0.43314998288911927,0.1978587704977839
19,4.0,15.0,0.0,15.0,4.0,3.0,-1.0,0.5972,1.3132656092134343,4.75,6.0,2.7869,-1.0,1,0.0,0.4333333333333333,2.0527830958619298,9.0,6.853145271496487,-10,1.475737513715277,2.1666666666666665,0.8333333333333334,1.3333333333333333,14.5,5.166666666666667,4.333333333333333,13.0,0.9343691898957911,0.6966,0.6603,0.6254,0.4333333333333333,0.6056438070060729,2.0357000000000003,2.060627381063054,2.0855547621261077,0,0,Monaco,1.66,3.79,5.25,,,,1.7,3.8,5.0,36.0,20.0,1.0,1.96,1.83,1.68,2.21,1.69,3.8,5.07,2.02,1.91,1.73,2.32,1.74,4.0,5.6,32.0,3.16,0.1945,0.2007,0.2048,0.23585167484371106,17/11/17,F1,1,1,1,D,0.24061828096898052,,,,0,1.0,4.0,15.0,0.311,0.0,10.0,2.0,0.0,1.0,H,2.0,0.69,0.7512,1.5538838901824148,0.75,0.0,0.9416,-1.0,1,1.0,0.5666666666666667,0.7113652292943596,5.0,3.217743636825423,1,0.7092578652635287,1.0,0.0,1.0,10.75,3.0,4.75,15.0,1.2012444837457819,0.1089,0.1391,0.1697,0.5666666666666667,0.15850451815021618,0.6554,0.8205547872598731,0.9857095745197461,-1.0,0,12,Amiens,1.6,3.6,5.6,1.67,3.75,5.0,1.1764705882352942,11.319327731092438,3.6218487394957983,1.4873949579831933,13.268907563025211,4.739495798319328,0.5042,0.5497,0.5926,-1.0,0.5171503957783641,1.69,1.62,4.16,6.19,3.99,5.6,0,,,,,,,0.4958,0.4503,0.4074,0.96,0.48284960422163586,1.65,4.0,5.5,1.65,4.0,5.0,12,0.19596405161942068,0.248555385,0.227606425,0.21002417000000004,18,-1.3803000000000003,0.9721962,1.6933929,0.72119665,0.27880334854125977,1.1004422989501799,0.9022229618438904,-0.19821933710628947,1.1982193371062895,0.89452815,1.6257184,0.7311902,0.26880979537963867,0.5819441603423959,0.6554315130294404,0.1707024571832215,0.17386602978733823,0.75175786,0.107925,0.14031713,0.16689819,0.25872105,0.5743808,0.22990993229303644,0.2924143994560666,0.17888412917640473,0.1603604492903671,0.1791161695300273,0.6605233960807668,0.23100330539077352
20,10.0,16.0,0.0,8.0,3.0,3.0,-1.0,0.5359,0.6741627558313428,-4.5,-5.0,1.4629,-1.0,0,0.0,0.4651162790697674,1.0878946271038992,4.0,5.933285346010261,-10,0.8436857023732954,0.6,-0.4000000000000001,1.0,10.4,3.6,5.2,12.800000000000002,0.9444590210973961,0.392,0.3494,0.3109,0.4651162790697674,0.2625119529503117,1.0455,1.0401911530285102,1.0348823060570203,0,5,St Etienne,3.75,3.25,2.1,,,,3.8,3.2,2.1,36.0,20.0,-0.25,1.6,2.3,3.71,2.07,1.8,3.2,2.12,1.66,2.43,4.0,2.12,1.86,3.35,2.24,32.0,-1.0,0.3159,0.3013,0.2854,0.300358768252964,17/11/17,F1,0,1,3,H,0.02978845140720665,,,,2,1.75,8.0,10.0,0.3342,0.0,12.0,5.0,1.0,1.0,D,2.0,0.8,0.4174,0.7039512072385494,2.75,3.0,1.0599,1.2400000000000002,3,1.0,0.5348837209302325,1.611746604643137,4.0,5.682212003998328,1,0.8720082780174964,0.8333333333333334,-0.6666666666666666,1.5,13.666666666666666,4.333333333333333,3.3333333333333335,11.5,1.0439324695136731,0.2921,0.3493,0.4037,0.5348837209302325,0.43712927879672436,0.8582000000000001,1.039918929445213,1.2216378588904255,0.25,1,8,Lille,3.3,3.1,2.2,3.75,3.2,2.1,1.175,11.35,3.625,1.4833333333333334,13.241666666666667,4.716666666666667,0.2973,0.345,0.3924,1.2999999999999998,0.41025641025641024,3.96,3.73,3.26,2.24,3.26,2.17,2,,,,,,,0.7027,0.655,0.6076,-1.0,0.5897435897435896,3.9,3.25,2.1,3.6,3.2,2.15,13,0.19286798711484116,0.327393205,0.27274542500000004,0.22611625000000005,18,-0.18730000000000002,1.2804086,0.5466819,-0.73372674,0.48372673988342285,1.1003820094000663,0.8998611210091302,-0.20052088839093607,-0.04947911160906393,1.236779,0.68633884,-0.55044013,0.30044013261795044,0.24489592029743645,0.24987572900478766,0.2976718979518125,0.45245237304339975,0.20545277,0.14538959,0.6491576,0.5468279,0.30620253,0.14696957,0.18112314186573916,0.08265063312805987,0.11348249583554804,0.5494792896958529,0.24975467183326713,0.20076602356971876,0.12163795630812205
